Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-01-05,S001,P0004,Sports,North,422,49,169,48.88,17.96,20,Cloudy,0,16.68,Winter
2023-01-06,S001,P0004,Sports,North,244,41,148,39.1,17.79,20,Rainy,0,18.47,Winter
2023-01-07,S001,P0004,Sports,North,131,54,82,51.98,17.82,15,Snowy,0,15.76,Winter
2023-01-08,S001,P0004,Sports,North,64,56,174,53.87,18.89,15,Cloudy,0,19.96,Winter
2023-01-09,S001,P0004,Sports,North,350,44,74,44.26,18.63,0,Sunny,0,18.72,Winter
2023-01-10,S001,P0004,Sports,North,315,51,71,50.51,19.0,10,Sunny,0,18.95,Winter
2023-01-11,S001,P0004,Sports,North,136,43,52,42.34,18.1,5,Rainy,0,19.85,Winter
2023-01-12,S001,P0004,Sports,North,109,54,106,54.89,17.61,10,Cloudy,0,18.19,Winter
2023-01-13,S001,P0004,Sports,North,138,46,59,43.79,18.89,10,Rainy,0,19.68,Winter
2023-01-14,S001,P0004,Sports,North,156,54,127,57.24,17.95,5,Cloudy,0,18.41,Winter
2023-01-15,S001,P0004,Sports,North,382,53,100,53.49,18.94,0,Sunny,0,18.92,Winter
2023-01-16,S001,P0004,Sports,North,198,46,138,48.47,18.17,5,Snowy,0,18.17,Winter
2023-01-17,S001,P0004,Sports,North,181,72,191,77.72,18.23,5,Snowy,1,20.21,Winter
2023-01-18,S001,P0004,Sports,North,77,47,25,43.58,17.47,15,Cloudy,0,16.27,Winter
2023-01-19,S001,P0004,Sports,North,123,63,18,65.65,18.02,15,Cloudy,1,16.48,Winter
2023-01-20,S001,P0004,Sports,North,487,66,49,67.13,18.53,15,Rainy,1,16.69,Winter
2023-01-21,S001,P0004,Sports,North,349,57,169,58.8,17.77,15,Rainy,0,15.69,Winter
2023-01-22,S001,P0004,Sports,North,381,57,91,55.29,18.5,0,Sunny,0,17.45,Winter
2023-01-23,S001,P0004,Sports,North,384,46,85,42.02,18.79,20,Rainy,0,18.82,Winter
2023-01-24,S001,P0004,Sports,North,82,47,43,48.8,18.98,20,Snowy,0,18.96,Winter
2023-01-25,S001,P0004,Sports,North,336,48,107,46.93,18.81,15,Snowy,0,19.82,Winter
2023-01-26,S001,P0004,Sports,North,62,43,90,45.09,17.94,15,Snowy,0,17.0,Winter
2023-01-27,S001,P0004,Sports,North,92,41,7,40.39,18.24,15,Cloudy,0,17.88,Winter
2023-01-28,S001,P0004,Sports,North,357,55,163,50.64,18.35,10,Sunny,0,16.59,Winter
2023-01-29,S001,P0004,Sports,North,383,52,27,56.76,17.78,5,Cloudy,0,16.63,Winter
2023-01-30,S001,P0004,Sports,North,70,45,157,45.21,17.46,0,Snowy,0,16.05,Winter
2023-01-31,S001,P0004,Sports,North,126,40,84,39.19,18.88,0,Cloudy,0,17.77,Winter
2023-02-01,S001,P0004,Sports,North,358,38,143,41.6,19.16,0,Rainy,0,20.41,Winter
2023-02-02,S001,P0004,Sports,North,101,50,115,48.09,17.69,20,Sunny,0,17.97,Winter
2023-02-03,S001,P0004,Sports,North,401,52,185,56.12,17.58,0,Snowy,0,16.06,Winter
2023-02-04,S001,P0004,Sports,North,161,54,119,50.08,18.22,5,Sunny,0,16.72,Winter
2023-02-05,S001,P0004,Sports,North,423,45,109,47.28,17.69,15,Rainy,0,16.5,Winter
2023-02-06,S001,P0004,Sports,North,257,45,44,45.95,17.71,10,Rainy,0,17.06,Winter
2023-02-07,S001,P0004,Sports,North,209,48,194,45.47,18.08,5,Snowy,0,18.73,Winter
2023-02-08,S001,P0004,Sports,North,358,51,127,46.53,18.14,10,Rainy,0,18.19,Winter
2023-02-09,S001,P0004,Sports,North,463,45,48,43.67,18.49,20,Rainy,0,18.76,Winter
2023-02-10,S001,P0004,Sports,North,149,65,145,60.91,17.57,5,Rainy,1,19.65,Winter
2023-02-11,S001,P0004,Sports,North,194,55,8,59.62,18.33,20,Cloudy,0,18.8,Winter
2023-02-12,S001,P0004,Sports,North,300,77,25,82.56,18.26,15,Rainy,1,19.24,Winter
2023-02-13,S001,P0004,Sports,North,451,45,162,46.95,18.69,15,Cloudy,0,16.89,Winter
2023-02-14,S001,P0004,Sports,North,252,40,58,42.35,18.45,20,Rainy,0,18.83,Winter
2023-02-15,S001,P0004,Sports,North,491,45,119,47.02,18.91,15,Sunny,0,18.05,Winter
2023-02-16,S001,P0004,Sports,North,467,68,94,72.74,17.92,15,Cloudy,1,18.34,Winter
2023-02-17,S001,P0004,Sports,North,175,38,131,39.94,17.71,10,Snowy,0,18.25,Winter
2023-02-18,S001,P0004,Sports,North,90,56,25,55.19,18.58,5,Snowy,0,16.72,Winter
2023-02-19,S001,P0004,Sports,North,196,60,171,60.32,18.24,10,Sunny,0,18.91,Winter
2023-02-20,S001,P0004,Sports,North,299,46,86,46.85,18.75,0,Cloudy,0,18.11,Winter
2023-02-21,S001,P0004,Sports,North,343,77,127,71.57,17.62,15,Snowy,1,15.77,Winter
2023-02-22,S001,P0004,Sports,North,285,43,187,39.69,18.1,20,Cloudy,0,16.86,Winter
2023-02-23,S001,P0004,Sports,North,367,46,92,42.97,17.93,5,Cloudy,0,19.11,Winter
2023-02-24,S001,P0004,Sports,North,135,46,132,43.37,17.47,5,Cloudy,0,18.66,Winter
2023-02-25,S001,P0004,Sports,North,138,61,124,64.7,19.17,0,Cloudy,0,17.73,Winter
2023-02-26,S001,P0004,Sports,North,117,60,14,57.3,18.43,20,Snowy,0,16.96,Winter
2023-02-27,S001,P0004,Sports,North,222,50,106,52.6,18.11,5,Cloudy,0,18.6,Winter
2023-02-28,S001,P0004,Sports,North,484,49,171,50.84,18.71,20,Sunny,0,18.52,Winter
2023-03-01,S001,P0004,Sports,North,368,48,75,52.34,18.57,20,Sunny,0,18.01,Spring
2023-03-02,S001,P0004,Sports,North,128,52,60,53.97,17.51,5,Rainy,0,16.84,Spring
2023-03-03,S001,P0004,Sports,North,151,45,119,43.8,18.49,0,Cloudy,0,16.5,Spring
2023-03-04,S001,P0004,Sports,North,236,67,5,71.19,17.56,10,Cloudy,0,18.34,Spring
2023-03-05,S001,P0004,Sports,North,268,55,56,55.08,17.61,20,Cloudy,0,16.97,Spring
2023-03-06,S001,P0004,Sports,North,314,42,60,41.62,18.09,20,Rainy,0,16.39,Spring
2023-03-07,S001,P0004,Sports,North,313,42,148,46.0,17.69,5,Snowy,0,17.5,Spring
2023-03-08,S001,P0004,Sports,North,399,72,99,79.08,18.15,5,Snowy,1,18.36,Spring
2023-03-09,S001,P0004,Sports,North,451,72,95,68.09,19.17,10,Cloudy,1,21.21,Spring
2023-03-10,S001,P0004,Sports,North,129,39,15,36.49,18.78,5,Rainy,0,18.8,Spring
2023-03-11,S001,P0004,Sports,North,369,79,151,82.8,18.37,15,Cloudy,1,16.36,Spring
2023-03-12,S001,P0004,Sports,North,407,61,95,64.6,18.72,10,Sunny,0,18.46,Spring
2023-03-13,S001,P0004,Sports,North,292,49,20,47.81,18.89,15,Rainy,0,17.09,Spring
2023-03-14,S001,P0004,Sports,North,165,47,187,50.86,19.03,15,Rainy,0,19.38,Spring
2023-03-15,S001,P0004,Sports,North,51,50,151,46.45,17.67,0,Rainy,0,16.49,Spring
2023-03-16,S001,P0004,Sports,North,142,42,11,42.34,19.15,10,Snowy,0,18.35,Spring
2023-03-17,S001,P0004,Sports,North,157,46,46,49.58,19.14,0,Cloudy,0,20.95,Spring
2023-03-18,S001,P0004,Sports,North,187,55,111,56.11,19.19,15,Sunny,0,18.01,Spring
2023-03-19,S001,P0004,Sports,North,146,47,170,48.51,18.85,5,Snowy,0,18.77,Spring
2023-03-20,S001,P0004,Sports,North,299,46,105,50.25,18.17,5,Sunny,0,19.19,Spring
2023-03-21,S001,P0004,Sports,North,371,41,112,38.42,18.17,5,Rainy,0,19.56,Spring
2023-03-22,S001,P0004,Sports,North,174,39,169,36.74,17.99,0,Sunny,0,16.87,Spring
2023-03-23,S001,P0004,Sports,North,91,41,122,38.31,18.33,0,Sunny,0,17.39,Spring
2023-03-24,S001,P0004,Sports,North,77,43,61,39.35,18.99,20,Snowy,0,17.62,Spring
2023-03-25,S001,P0004,Sports,North,242,56,72,54.97,17.43,5,Sunny,0,18.15,Spring
2023-03-26,S001,P0004,Sports,North,62,61,68,58.69,19.24,0,Sunny,0,20.77,Spring
2023-03-27,S001,P0004,Sports,North,183,50,154,53.28,18.31,15,Snowy,0,19.09,Spring
2023-03-28,S001,P0004,Sports,North,341,46,141,49.45,19.16,10,Sunny,0,17.21,Spring
2023-03-29,S001,P0004,Sports,North,374,49,9,53.33,18.49,20,Snowy,0,18.06,Spring
2023-03-30,S001,P0004,Sports,North,73,72,34,77.92,18.03,20,Snowy,1,16.27,Spring
2023-03-31,S001,P0004,Sports,North,196,39,170,38.24,19.07,15,Cloudy,0,20.15,Spring
2023-04-01,S001,P0004,Sports,North,205,56,150,55.49,17.65,5,Snowy,0,17.09,Spring
2023-04-02,S001,P0004,Sports,North,289,82,113,85.21,18.69,10,Cloudy,1,19.6,Spring
2023-04-03,S001,P0004,Sports,North,493,42,124,41.58,19.1,20,Rainy,0,18.22,Spring
2023-04-04,S001,P0004,Sports,North,480,61,29,58.89,17.98,15,Rainy,1,16.55,Spring
2023-04-05,S001,P0004,Sports,North,264,48,14,47.37,17.66,5,Cloudy,0,16.3,Spring
2023-04-06,S001,P0004,Sports,North,63,47,49,45.21,19.18,20,Cloudy,0,19.93,Spring
2023-04-07,S001,P0004,Sports,North,154,51,131,48.86,18.74,0,Cloudy,0,20.97,Spring
2023-04-08,S001,P0004,Sports,North,97,60,9,64.09,18.92,20,Rainy,0,19.42,Spring
2023-04-09,S001,P0004,Sports,North,163,55,140,55.54,18.57,5,Sunny,0,18.86,Spring
2023-04-10,S001,P0004,Sports,North,76,44,71,40.16,18.33,5,Rainy,0,19.35,Spring
2023-04-11,S001,P0004,Sports,North,177,44,36,42.68,18.07,10,Sunny,0,17.5,Spring
2023-04-12,S001,P0004,Sports,North,195,51,90,54.92,18.75,5,Sunny,0,18.43,Spring
2023-04-13,S001,P0004,Sports,North,119,41,114,38.61,19.15,0,Cloudy,0,19.29,Spring
2023-04-14,S001,P0004,Sports,North,119,51,129,52.99,17.74,10,Snowy,0,18.57,Spring
2023-04-15,S001,P0004,Sports,North,180,51,175,56.08,18.29,15,Snowy,0,19.89,Spring
2023-04-16,S001,P0004,Sports,North,205,58,52,61.34,17.79,15,Cloudy,0,16.35,Spring
2023-04-17,S001,P0004,Sports,North,460,44,166,46.91,18.68,20,Snowy,0,16.66,Spring
2023-04-18,S001,P0004,Sports,North,155,71,95,70.19,17.87,5,Cloudy,1,16.07,Spring
2023-04-19,S001,P0004,Sports,North,445,47,42,48.45,18.33,10,Rainy,0,16.38,Spring
2023-04-20,S001,P0004,Sports,North,56,73,199,77.57,17.51,20,Rainy,1,16.83,Spring
2023-04-21,S001,P0004,Sports,North,400,77,86,70.75,18.49,0,Rainy,1,16.31,Spring
2023-04-22,S001,P0004,Sports,North,140,53,2,53.63,18.68,0,Cloudy,0,17.19,Spring
2023-04-23,S001,P0004,Sports,North,454,55,99,51.69,17.85,15,Sunny,0,18.71,Spring
2023-04-24,S001,P0004,Sports,North,318,67,2,70.62,19.07,20,Cloudy,1,21.01,Spring
2023-04-25,S001,P0004,Sports,North,354,44,12,47.95,18.49,20,Snowy,0,17.54,Spring
2023-04-26,S001,P0004,Sports,North,476,50,56,51.62,18.93,0,Snowy,0,18.0,Spring
2023-04-27,S001,P0004,Sports,North,423,44,181,45.89,17.84,5,Cloudy,0,16.72,Spring
2023-04-28,S001,P0004,Sports,North,203,43,180,40.0,19.2,0,Snowy,0,20.99,Spring
2023-04-29,S001,P0004,Sports,North,169,54,187,49.38,18.23,5,Sunny,0,19.65,Spring
2023-04-30,S001,P0004,Sports,North,395,52,131,49.49,18.24,10,Sunny,0,20.03,Spring
2023-05-01,S001,P0004,Sports,North,71,53,71,48.98,18.08,0,Cloudy,0,17.28,Spring
2023-05-02,S001,P0004,Sports,North,387,41,44,42.55,17.57,10,Snowy,0,16.14,Spring
2023-05-03,S001,P0004,Sports,North,487,77,86,70.57,18.8,15,Snowy,1,18.81,Spring
2023-05-04,S001,P0004,Sports,North,269,49,196,49.82,17.73,5,Cloudy,0,19.67,Spring
2023-05-05,S001,P0004,Sports,North,131,42,53,42.48,18.37,15,Sunny,0,17.83,Spring
2023-05-06,S001,P0004,Sports,North,406,55,43,55.49,17.95,20,Snowy,0,16.12,Spring
2023-05-07,S001,P0004,Sports,North,133,51,9,52.45,18.57,5,Sunny,0,17.31,Spring
2023-05-08,S001,P0004,Sports,North,102,47,91,46.67,18.95,15,Snowy,0,17.46,Spring
2023-05-09,S001,P0004,Sports,North,107,45,179,43.77,18.76,10,Cloudy,0,18.39,Spring
2023-05-10,S001,P0004,Sports,North,116,50,163,48.46,17.48,15,Snowy,0,16.05,Spring
2023-05-11,S001,P0004,Sports,North,424,72,85,71.29,18.15,15,Snowy,1,16.4,Spring
2023-05-12,S001,P0004,Sports,North,54,41,92,42.17,19.13,15,Rainy,0,19.16,Spring
2023-05-13,S001,P0004,Sports,North,261,50,7,50.82,19.04,15,Sunny,0,19.78,Spring
2023-05-14,S001,P0004,Sports,North,242,54,186,51.96,18.97,0,Cloudy,0,17.4,Spring
2023-05-15,S001,P0004,Sports,North,199,45,105,46.96,18.68,0,Rainy,0,16.67,Spring
2023-05-16,S001,P0004,Sports,North,262,47,17,46.26,17.69,15,Snowy,0,17.74,Spring
2023-05-17,S001,P0004,Sports,North,158,39,73,38.58,18.83,5,Sunny,0,19.77,Spring
2023-05-18,S001,P0004,Sports,North,167,46,33,45.91,18.87,0,Sunny,0,20.35,Spring
2023-05-19,S001,P0004,Sports,North,216,73,7,75.92,17.87,20,Snowy,1,17.65,Spring
2023-05-20,S001,P0004,Sports,North,331,57,120,61.8,17.96,15,Sunny,0,17.01,Spring
2023-05-21,S001,P0004,Sports,North,436,58,159,56.03,19.11,0,Cloudy,0,21.38,Spring
2023-05-22,S001,P0004,Sports,North,94,47,86,44.89,17.96,20,Cloudy,0,19.76,Spring
2023-05-23,S001,P0004,Sports,North,468,49,23,45.99,18.9,5,Rainy,0,17.23,Spring
2023-05-24,S001,P0004,Sports,North,312,49,52,49.31,18.4,0,Snowy,0,20.41,Spring
2023-05-25,S001,P0004,Sports,North,329,48,174,52.27,18.71,15,Cloudy,0,19.35,Spring
2023-05-26,S001,P0004,Sports,North,282,40,169,36.38,17.9,10,Sunny,0,18.79,Spring
2023-05-27,S001,P0004,Sports,North,132,56,76,57.67,18.26,20,Snowy,0,18.61,Spring
2023-05-28,S001,P0004,Sports,North,328,55,140,49.76,18.03,0,Rainy,0,19.41,Spring
2023-05-29,S001,P0004,Sports,North,273,43,174,41.99,18.25,5,Snowy,0,20.3,Spring
2023-05-30,S001,P0004,Sports,North,52,49,178,46.36,18.21,15,Cloudy,0,18.35,Spring
2023-05-31,S001,P0004,Sports,North,422,44,115,45.9,18.85,10,Cloudy,0,18.15,Spring
2023-06-01,S001,P0004,Sports,North,110,70,17,66.05,18.07,0,Rainy,0,17.73,Summer
2023-06-02,S001,P0004,Sports,North,55,69,84,72.23,18.3,15,Sunny,0,19.26,Summer
2023-06-03,S001,P0004,Sports,North,159,96,196,104.95,18.77,0,Rainy,0,17.36,Summer
2023-06-04,S001,P0004,Sports,North,52,82,62,81.5,17.68,20,Rainy,0,17.38,Summer
2023-06-05,S001,P0004,Sports,North,304,83,71,81.76,18.15,15,Snowy,0,18.23,Summer
2023-06-06,S001,P0004,Sports,North,369,71,181,73.42,18.63,20,Sunny,0,20.57,Summer
2023-06-07,S001,P0004,Sports,North,245,70,101,66.77,18.83,5,Rainy,0,21.05,Summer
2023-06-08,S001,P0004,Sports,North,250,64,58,59.48,18.48,15,Cloudy,0,20.46,Summer
2023-06-09,S001,P0004,Sports,North,453,73,166,68.33,18.82,5,Sunny,0,18.09,Summer
2023-06-10,S001,P0004,Sports,North,196,75,70,74.47,18.2,15,Sunny,0,17.81,Summer
2023-06-11,S001,P0004,Sports,North,154,120,163,123.53,17.6,0,Sunny,1,15.82,Summer
2023-06-12,S001,P0004,Sports,North,81,69,44,68.84,18.5,15,Rainy,0,20.14,Summer
2023-06-13,S001,P0004,Sports,North,250,65,151,60.2,17.86,0,Snowy,0,17.56,Summer
2023-06-14,S001,P0004,Sports,North,190,67,195,60.51,17.89,0,Snowy,0,18.58,Summer
2023-06-15,S001,P0004,Sports,North,120,103,152,102.18,19.03,15,Rainy,1,18.36,Summer
2023-06-16,S001,P0004,Sports,North,431,67,15,73.63,18.8,20,Snowy,0,20.52,Summer
2023-06-17,S001,P0004,Sports,North,128,73,102,76.19,17.45,20,Rainy,0,19.19,Summer
2023-06-18,S001,P0004,Sports,North,449,113,85,104.37,17.71,10,Cloudy,1,19.8,Summer
2023-06-19,S001,P0004,Sports,North,130,66,104,64.25,18.17,10,Sunny,0,18.19,Summer
2023-06-20,S001,P0004,Sports,North,294,72,139,73.07,19.21,20,Rainy,0,19.13,Summer
2023-06-21,S001,P0004,Sports,North,311,68,125,71.11,18.1,20,Rainy,0,17.38,Summer
2023-06-22,S001,P0004,Sports,North,156,96,91,90.34,17.95,0,Cloudy,1,18.29,Summer
2023-06-23,S001,P0004,Sports,North,338,70,87,70.77,18.19,0,Snowy,0,18.48,Summer
2023-06-24,S001,P0004,Sports,North,345,72,178,74.5,19.14,5,Cloudy,0,20.54,Summer
2023-06-25,S001,P0004,Sports,North,323,91,154,94.98,17.58,15,Snowy,0,19.56,Summer
2023-06-26,S001,P0004,Sports,North,410,64,76,67.11,17.83,0,Cloudy,0,17.72,Summer
2023-06-27,S001,P0004,Sports,North,106,69,53,70.8,19.19,15,Snowy,0,18.4,Summer
2023-06-28,S001,P0004,Sports,North,207,73,185,79.4,17.6,15,Sunny,0,17.04,Summer
2023-06-29,S001,P0004,Sports,North,402,72,184,72.46,17.46,10,Snowy,0,17.23,Summer
2023-06-30,S001,P0004,Sports,North,464,59,163,62.81,18.95,0,Cloudy,0,17.71,Summer
2023-07-01,S001,P0004,Sports,North,94,119,79,127.91,18.29,20,Rainy,1,20.22,Summer
2023-07-02,S001,P0004,Sports,North,165,123,12,117.82,17.45,20,Snowy,1,16.49,Summer
2023-07-03,S001,P0004,Sports,North,96,73,25,69.37,18.66,15,Snowy,0,17.99,Summer
2023-07-04,S001,P0004,Sports,North,470,54,40,51.13,18.81,20,Rainy,0,19.13,Summer
2023-07-05,S001,P0004,Sports,North,419,67,193,70.34,18.46,20,Rainy,0,16.54,Summer
2023-07-06,S001,P0004,Sports,North,280,86,104,85.02,19.18,15,Rainy,0,19.11,Summer
2023-07-07,S001,P0004,Sports,North,389,70,166,67.37,18.07,0,Cloudy,0,18.54,Summer
2023-07-08,S001,P0004,Sports,North,96,87,191,92.5,18.3,0,Cloudy,0,17.53,Summer
2023-07-09,S001,P0004,Sports,North,457,82,184,89.33,19.0,20,Sunny,0,17.71,Summer
2023-07-10,S001,P0004,Sports,North,86,71,13,74.57,18.03,10,Cloudy,0,17.24,Summer
2023-07-11,S001,P0004,Sports,North,71,67,131,68.31,18.82,10,Rainy,0,18.83,Summer
2023-07-12,S001,P0004,Sports,North,87,104,20,113.69,17.44,5,Rainy,1,18.48,Summer
2023-07-13,S001,P0004,Sports,North,449,69,104,65.95,17.49,15,Cloudy,0,16.24,Summer
2023-07-14,S001,P0004,Sports,North,460,70,63,71.63,18.35,0,Rainy,0,17.67,Summer
2023-07-15,S001,P0004,Sports,North,238,87,80,80.75,17.61,10,Rainy,0,17.86,Summer
2023-07-16,S001,P0004,Sports,North,249,72,124,64.81,18.56,15,Cloudy,0,20.72,Summer
2023-07-17,S001,P0004,Sports,North,201,75,163,74.66,18.17,20,Rainy,0,19.37,Summer
2023-07-18,S001,P0004,Sports,North,394,69,145,62.62,18.0,20,Rainy,0,16.83,Summer
2023-07-19,S001,P0004,Sports,North,115,77,46,81.9,18.8,20,Sunny,0,17.41,Summer
2023-07-20,S001,P0004,Sports,North,292,114,182,114.53,18.04,5,Cloudy,1,18.38,Summer
2023-07-21,S001,P0004,Sports,North,231,77,133,80.33,18.83,5,Snowy,0,19.99,Summer
2023-07-22,S001,P0004,Sports,North,485,78,31,76.0,17.83,0,Cloudy,0,19.23,Summer
2023-07-23,S001,P0004,Sports,North,386,95,115,97.03,17.87,20,Cloudy,0,17.17,Summer
2023-07-24,S001,P0004,Sports,North,485,73,22,73.17,17.83,10,Rainy,0,16.41,Summer
2023-07-25,S001,P0004,Sports,North,67,65,197,70.41,17.74,20,Snowy,0,15.66,Summer
2023-07-26,S001,P0004,Sports,North,361,70,106,64.02,18.68,20,Rainy,0,18.65,Summer
2023-07-27,S001,P0004,Sports,North,497,79,183,80.96,19.25,15,Sunny,0,17.12,Summer
2023-07-28,S001,P0004,Sports,North,133,112,45,113.5,17.64,5,Sunny,1,17.51,Summer
2023-07-29,S001,P0004,Sports,North,493,95,177,95.37,18.85,0,Snowy,0,18.36,Summer
2023-07-30,S001,P0004,Sports,North,343,75,175,68.3,17.86,15,Sunny,0,16.82,Summer
2023-07-31,S001,P0004,Sports,North,189,64,82,62.61,18.26,10,Snowy,0,16.62,Summer
2023-08-01,S001,P0004,Sports,North,113,69,7,68.42,18.05,5,Snowy,0,16.49,Summer
2023-08-02,S001,P0004,Sports,North,227,66,198,65.04,17.54,5,Cloudy,0,17.17,Summer
2023-08-03,S001,P0004,Sports,North,423,66,38,65.93,17.88,10,Cloudy,0,19.49,Summer
2023-08-04,S001,P0004,Sports,North,277,72,7,66.03,17.98,20,Cloudy,0,19.03,Summer
2023-08-05,S001,P0004,Sports,North,72,77,114,80.33,18.65,10,Cloudy,0,17.36,Summer
2023-08-06,S001,P0004,Sports,North,385,87,179,95.28,18.75,5,Rainy,0,20.58,Summer
2023-08-07,S001,P0004,Sports,North,278,69,83,69.58,18.56,5,Cloudy,0,19.36,Summer
2023-08-08,S001,P0004,Sports,North,300,70,177,65.71,18.72,15,Snowy,0,18.78,Summer
2023-08-09,S001,P0004,Sports,North,172,68,133,74.37,19.0,15,Cloudy,0,18.3,Summer
2023-08-10,S001,P0004,Sports,North,196,70,5,70.14,18.04,0,Snowy,0,19.12,Summer
2023-08-11,S001,P0004,Sports,North,371,90,84,85.55,18.96,20,Snowy,1,18.52,Summer
2023-08-12,S001,P0004,Sports,North,252,84,80,87.05,18.34,0,Sunny,0,20.29,Summer
2023-08-13,S001,P0004,Sports,North,240,83,100,81.31,17.5,5,Snowy,0,17.3,Summer
2023-08-14,S001,P0004,Sports,North,204,72,27,71.72,17.59,15,Sunny,0,18.98,Summer
2023-08-15,S001,P0004,Sports,North,107,69,78,68.39,18.21,5,Snowy,0,18.94,Summer
2023-08-16,S001,P0004,Sports,North,255,65,53,59.27,19.18,10,Sunny,0,19.53,Summer
2023-08-17,S001,P0004,Sports,North,296,73,35,73.65,18.93,15,Rainy,0,17.8,Summer
2023-08-18,S001,P0004,Sports,North,299,66,65,68.82,18.1,0,Rainy,0,16.13,Summer
2023-08-19,S001,P0004,Sports,North,445,135,81,129.09,18.61,20,Snowy,1,16.62,Summer
2023-08-20,S001,P0004,Sports,North,304,72,32,67.55,17.83,20,Sunny,0,16.78,Summer
2023-08-21,S001,P0004,Sports,North,493,84,102,76.6,18.87,0,Snowy,0,17.97,Summer
2023-08-22,S001,P0004,Sports,North,335,74,129,67.16,18.07,15,Cloudy,0,19.88,Summer
2023-08-23,S001,P0004,Sports,North,392,61,157,59.81,18.85,5,Rainy,0,20.97,Summer
2023-08-24,S001,P0004,Sports,North,336,68,65,68.43,17.44,0,Cloudy,0,16.54,Summer
2023-08-25,S001,P0004,Sports,North,74,72,130,73.77,18.29,5,Snowy,0,16.54,Summer
2023-08-26,S001,P0004,Sports,North,173,81,148,78.81,18.53,0,Rainy,0,18.54,Summer
2023-08-27,S001,P0004,Sports,North,96,91,98,85.15,19.25,20,Snowy,0,20.7,Summer
2023-08-28,S001,P0004,Sports,North,282,74,170,79.82,17.89,10,Snowy,0,16.3,Summer
2023-08-29,S001,P0004,Sports,North,296,75,4,74.96,19.02,20,Rainy,0,18.89,Summer
2023-08-30,S001,P0004,Sports,North,201,67,37,64.03,18.16,10,Cloudy,0,18.79,Summer
2023-08-31,S001,P0004,Sports,North,173,75,85,68.13,18.92,0,Cloudy,0,19.21,Summer
2023-09-01,S001,P0004,Sports,North,94,45,129,43.95,17.78,15,Cloudy,0,17.93,Autumn
2023-09-02,S001,P0004,Sports,North,251,53,93,49.88,18.3,20,Snowy,0,19.38,Autumn
2023-09-03,S001,P0004,Sports,North,385,48,152,49.64,19.05,20,Rainy,0,19.78,Autumn
2023-09-04,S001,P0004,Sports,North,75,42,170,39.01,18.14,20,Snowy,0,20.02,Autumn
2023-09-05,S001,P0004,Sports,North,460,42,119,45.74,17.91,0,Rainy,0,18.89,Autumn
2023-09-06,S001,P0004,Sports,North,394,44,9,46.77,18.95,5,Rainy,0,17.82,Autumn
2023-09-07,S001,P0004,Sports,North,191,45,100,49.27,18.35,10,Cloudy,0,20.3,Autumn
2023-09-08,S001,P0004,Sports,North,68,44,33,43.44,17.61,0,Cloudy,0,16.38,Autumn
2023-09-09,S001,P0004,Sports,North,481,53,146,55.63,18.34,20,Cloudy,0,17.22,Autumn
2023-09-10,S001,P0004,Sports,North,235,86,135,93.52,18.98,5,Sunny,1,18.17,Autumn
2023-09-11,S001,P0004,Sports,North,305,47,97,47.85,17.73,10,Rainy,0,15.76,Autumn
2023-09-12,S001,P0004,Sports,North,456,63,110,66.73,18.78,20,Sunny,1,20.5,Autumn
2023-09-13,S001,P0004,Sports,North,226,45,62,46.79,18.9,0,Sunny,0,18.09,Autumn
2023-09-14,S001,P0004,Sports,North,222,45,25,48.97,19.0,10,Rainy,0,17.13,Autumn
2023-09-15,S001,P0004,Sports,North,140,46,29,41.68,18.24,20,Snowy,0,19.37,Autumn
2023-09-16,S001,P0004,Sports,North,161,55,187,53.19,17.52,0,Cloudy,0,19.45,Autumn
2023-09-17,S001,P0004,Sports,North,162,56,128,53.99,17.54,20,Cloudy,0,17.52,Autumn
2023-09-18,S001,P0004,Sports,North,415,47,115,46.7,18.12,10,Cloudy,0,19.21,Autumn
2023-09-19,S001,P0004,Sports,North,442,45,136,45.4,17.51,20,Snowy,0,16.71,Autumn
2023-09-20,S001,P0004,Sports,North,300,45,37,42.23,18.05,15,Sunny,0,17.06,Autumn
2023-09-21,S001,P0004,Sports,North,80,49,160,47.81,17.95,0,Rainy,0,18.18,Autumn
2023-09-22,S001,P0004,Sports,North,422,47,37,44.41,18.01,15,Cloudy,0,18.41,Autumn
2023-09-23,S001,P0004,Sports,North,335,53,99,48.67,18.04,15,Snowy,0,16.71,Autumn
2023-09-24,S001,P0004,Sports,North,382,55,49,53.94,18.64,5,Cloudy,0,19.31,Autumn
2023-09-25,S001,P0004,Sports,North,112,47,18,43.62,18.41,20,Sunny,0,17.92,Autumn
2023-09-26,S001,P0004,Sports,North,85,47,115,43.56,19.13,0,Cloudy,0,18.48,Autumn
2023-09-27,S001,P0004,Sports,North,322,48,85,48.24,19.19,15,Rainy,0,19.55,Autumn
2023-09-28,S001,P0004,Sports,North,65,46,196,47.68,18.17,15,Snowy,0,19.01,Autumn
2023-09-29,S001,P0004,Sports,North,355,49,0,48.76,17.73,5,Snowy,0,16.84,Autumn
2023-09-30,S001,P0004,Sports,North,394,58,177,63.61,18.29,10,Rainy,0,17.69,Autumn
2023-10-01,S001,P0004,Sports,North,237,55,51,55.45,18.52,5,Sunny,0,18.81,Autumn
